PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"White, TP; Deleporte, E; Sum, TC",,,,"White, Thomas P.; Deleporte, Emmanuelle; Sum, Tze-Chien",,,Feature issue introduction: halide perovskites for optoelectronics,OPTICAL MATERIALS EXPRESS,,,,,,,,,,,,"This joint Optics Express and Optical Materials Express feature issue presents a collection of nine papers on the topic of halide perovskites for optoelectronics. Perovskite materials have attracted significant attention over the past four years, initially for their outstanding performance in thin film solar cells, but more recently for applications in light-emitting devices (LEDs and lasers), photodetectors and nonlinear optics. At the same time, there is still much more to learn about the fundamental properties of these materials, and how these depend on composition, processing, and exposure to the environment. This feature issue provides a snapshot of some of the latest research in this rapidly-evolving multidisciplinary field. (c) 2018 Optical Society of America under the terms of the OSA Open Access Publishing Agreement",,,,"Sum, Tze-Chien/B-3438-2008","Sum, Tze-Chien/0000-0003-4049-2719",,,,,,,,,,,,2159-3930,,,,,1-Feb,2018,8,2,,,,,231,234,,10.1364/OME.8.000231,,,,,,,,WOS:000425921600005,,,,,
J,"Ando, Y; Oku, T; Ohishi, Y",,,,"Ando, Yuji; Oku, Takeo; Ohishi, Yuya",,,Rietveld refinement of crystal structure of perovskite CH3NH3Pb(Sb)I-3 solar cells,JAPANESE JOURNAL OF APPLIED PHYSICS,,,,,International Symposium on Organic and Inorganic Electronic Materials and Related Nanotechnologies (EM-NANO),"JUN 18-21, 2017","Fukui, JAPAN",Japan Soc Appl Phys,,,,"The crystal structures of perovskite CH3NH3Pb1-xSbxI3 (x = 0 and 0.15) films in the solar cell configuration were studied by using Rietveld refinement. Optimizing atomic positions and site occupancies, satisfactory agreement was obtained between measured and calculated X-ray diffraction profiles. The refined composition ratio of metal, methylammonium ( MA), and halogen was Pb : MA : I = 1 : 1 : 3 for the Sb-free solar cell. For the antimonized solar cell, this ratio was (Pb + Sb) : MA : I = 1 : 0.85 : 3. The decreased MA occupancy in the antimonized solar cell was considered as a result of the compensation effect of the increased positive charge brought about by replacing Pb2+ with Sb3+. (C) 2018 The Japan Society of Applied Physics",,,,"Oku, Takeo/F-1060-2016","Oku, Takeo/0000-0003-2290-1216",,,,,,,,,,,,0021-4922,1347-4065,,,,FEB,2018,57,2,,,2,,,,02CE02,10.7567/JJAP.57.02CE02,,,,,,,,WOS:000425734800040,,,,,
J,"Suzuki, A; Oku, T",,,,"Suzuki, Atsushi; Oku, Takeo",,,First-principles calculation study of electronic structures and magnetic properties of Mn-doped perovskite crystals for solar cell applications,JAPANESE JOURNAL OF APPLIED PHYSICS,,,,,International Symposium on Organic and Inorganic Electronic Materials and Related Nanotechnologies (EM-NANO),"JUN 18-21, 2017","Fukui, JAPAN",Japan Soc Appl Phys,,,,"The electronic structures and magnetic properties of manganese (Mn)-doped formamidinium lead halide perovskite compounds (FAPbI(3), where FA = NH2CHNH2+) were investigated for solar cell application. The effects of Mn doping into FAPbI(3) crystals on electronic structures, chemical shifts in nuclear magnetic resonance, and optical absorption spectra were studied by first-principles calculation on the basis of the density functional theory. The electron density distribution of the 6p orbital was delocalized on an iodine atom at the highest occupied molecular orbital, and that of the 3d orbital was localized on a Mn atom at the lowest unoccupied molecular orbital. The absorption properties in the near-infrared region originated from the first excitation process of ligand-metal charge transfer (LMCT). The chemical shifts of I-NMR and the g-tensor of Mn ions were associated with nuclear quadrupole interactions based on an electron field gradient and asymmetry parameters. The combination of LMCT with magnetic interactions is important for developing photovoltaic solar cells with a broad-band optical absorption spectrum in the near-infrared region. (C) 2018 The Japan Society of Applied Physics.",,,,"Oku, Takeo/F-1060-2016","Oku, Takeo/0000-0003-2290-1216",,,,,,,,,,,,0021-4922,1347-4065,,,,FEB,2018,57,2,,,2,,,,02CE04,10.7567/JJAP.57.02CE04,,,,,,,,WOS:000425734800042,,,,,
J,"Ting, HK; Zhang, DF; He, YH; Wei, SY; Li, TY; Sun, WH; Wu, CC; Chen, ZJ; Wang, Q; Zhang, GY; Xiao, LX",,,,"Ting, Hungkit; Zhang, Danfei; He, Yihao; Wei, Shiyuan; Li, Tieyi; Sun, Weihai; Wu, Cuncun; Chen, Zhijian; Wang, Qi; Zhang, Guoyi; Xiao, Lixin",,,Improving device performance of perovskite solar cells by micro-nanoscale composite mesoporous TiO2,JAPANESE JOURNAL OF APPLIED PHYSICS,,,,,International Symposium on Organic and Inorganic Electronic Materials and Related Nanotechnologies (EM-NANO),"JUN 18-21, 2017","Fukui, JAPAN",Japan Soc Appl Phys,,,,"In perovskite solar cells, the morphology of the porous TiO2 electron transport layer (ETL) largely determines the quality of the perovskites. Here, we chose micro-scale TiO2 (0.2 mu m) and compared it with the conventional nanoscale TiO2 (20 nm) in relation to the crystallinity of perovskites. The results show that the micro-scale TiO2 is favorable for increasing the grain size of the perovskites and enhancing the light scattering. However, the oversized TiO2 results in an uneven surface. The evenness of the perovskites can be improved by nanoscale TiO2, while the crystallinity and compactness are not as good as those of the films based on micro-scale TiO2. To combine the advantages of both micro-scale and nanoscale TiO2, by mixing 0.2 mu m/20nm TiO2 with a ratio of 1 : 2 as the composite ETL, the device average power conversion efficiency was increased to 11.2% from 9.9% in the case of only 20 nm TiO2. (C) 2018 The Japan Society of Applied Physics",,,,,,,,,,,,,,,,,0021-4922,1347-4065,,,,FEB,2018,57,2,,,2,,,,02CE01,10.7567/JJAP.57.02CE01,,,,,,,,WOS:000425734800039,,,,,
J,"Tseng, ZL; Chen, LC",,,,"Tseng, Zong-Liang; Chen, Lung-Chien",,,"Planar perovskite solar cells employing copper(I) thiocyanate/N,N '-di(1-naphthyl)-N,N '-diphenyl-(1,1 '-biphenyl)-4,4 '-diamine bilayer structure as hole transport layers",JAPANESE JOURNAL OF APPLIED PHYSICS,,,,,International Symposium on Organic and Inorganic Electronic Materials and Related Nanotechnologies (EM-NANO),"JUN 18-21, 2017","Fukui, JAPAN",Japan Soc Appl Phys,,,,"Organic hole transport materials, such as N-2, N-2, N-2', N-2', N-7, N-7', N-7', N-7'-octakis(4-methoxyphenyl)-9,9'-spirobi[9H-fluorene]-2,2', 7,7'-tetramine (Spiro-OMeTAD), are commonly used as the hole transport materials in efficient perovskite solar cells, but the chemical synthetic procedure may increase the cost of the photovoltaic devices. On the other hand, inorganic hole transport materials, such as copper(I) thiocyanate (CuSCN) or copper(I) iodide (CuI), have potential for the manufacture of efficient and low-cost perovskite solar cells, but the performance of these devices is still imperfect. In this study, we demonstrate the use of an inorganic CuSCN and organic N, N'-di(1-naphthyl)-N, N'-diphenyl-(1,1'-biphenyl)-4,4'diamine (NPB) hybrid bilayer as an alternative hole transport layer for planar CH3NH3PbI3 perovskite solar cells. The electronic behavior of the bilayer and the performance of the corresponding devices were discussed. As a result, the power conversion efficiency (PCE) for the best cells at AM1.5G illumination with a shadow mask was 12.3%. (C) 2018 The Japan Society of Applied Physics",,,,,,,,,,,,,,,,,0021-4922,1347-4065,,,,FEB,2018,57,2,,,2,,,,02CE07,10.7567/JJAP.57.02CE07,,,,,,,,WOS:000425734800045,,,,,
J,"Ueoka, N; Oku, T; Suzuki, A; Sakamoto, H; Yamada, M; Minami, S; Miyauchi, S",,,,"Ueoka, Naoki; Oku, Takeo; Suzuki, Atsushi; Sakamoto, Hiroki; Yamada, Masahiro; Minami, Satoshi; Miyauchi, Shinsuke",,,Fabrication and characterization of CH3NH3(Cs)Pb(Sn)I-3(Cl) perovskite solar cells with TiO2 nanoparticle layers,JAPANESE JOURNAL OF APPLIED PHYSICS,,,,,International Symposium on Organic and Inorganic Electronic Materials and Related Nanotechnologies (EM-NANO),"JUN 18-21, 2017","Fukui, JAPAN",Japan Soc Appl Phys,,,,"TiO2/CH3NH3(Cs)Pb(Sn)I-3(Cl)-based photovoltaic cells were fabricated and investigated. The solar cells with TiO2 nanoparticles on compact TiO2 layers provided better photovoltaic performance than those without TiO2 nanoparticles on the compact TiO2 layers. The short-circuit current density and open-circuit voltage were increased by using 16nm TiO2 nanoparticles, which resulted in improved photoelectric conversion efficiency. The external quantum efficiency increased because of the improved interface between the TiO2 layer and the perovskite layer. X-ray diffraction showed suppression of the formation of PbI2 crystals, and the coverage and grain boundary area of the perovskite crystals with 16nm TiO2 layers were improved, which resulted in the improved performance of the perovskite solar cell. (C) 2018 The Japan Society of Applied Physics",,,,"Oku, Takeo/F-1060-2016","Oku, Takeo/0000-0003-2290-1216",,,,,,,,,,,,0021-4922,1347-4065,,,,FEB,2018,57,2,,,2,,,,02CE03,10.7567/JJAP.57.02CE03,,,,,,,,WOS:000425734800041,,,,,
J,"Dunlap-Shohl, WA; Barraza, ET; Barrette, A; Gundogdu, K; Stiff-Roberts, AD; Mitzi, DB",,,,"Dunlap-Shohl, Wiley A.; Barraza, E. Tomas; Barrette, Andrew; Gundogdu, Kenan; Stiff-Roberts, Adrienne D.; Mitzi, David B.",,,MAPbI(3) Solar Cells with Absorber Deposited by Resonant Infrared Matrix-Assisted Pulsed Laser Evaporation,ACS ENERGY LETTERS,,,,,,,,,,,,"Resonant infrared, matrix-assisted pulsed laser evaporation (RIR-MAPLE) is a gentle thin-film deposition technique that combines the facile chemical control of solution processing with the growth control of vapor-phase deposition, yet one that has not been widely applied to crystalline organic inorganic hybrid materials. In this work, we investigate the optoelectronic quality of RIR-MAPLEdeposited CH3NH3PbI3 (MAPbI(3)) perovskite films and report on the fabrication of perovskite solar cells in which the absorber is deposited by RIR-MAPLE. We find the composition, morphology, and optical properties of these perovskite films to be comparable to those produced by more conventional methods, such as spin coating. The champion device reaches a stabilized power conversion efficiency of over 12%, a high value for perovskite solar cells deposited by a laser ablation process, highlighting the ability of this new technique to produce device-quality films.",,,,"Mitzi, David B/B-6260-2012; Barraza, Enrique/E-9637-2017","Mitzi, David B/0000-0001-5189-4612; Barraza, Enrique/0000-0003-2868-1496; Dunlap-Shohl, Wiley/0000-0002-3183-699X; gundogdu, kenan/0000-0001-7149-5766",,,,,,,,,,,,2380-8195,,,,,FEB,2018,3,2,,,,,270,275,,10.1021/acsenergylett.7b01144,,,,,,,,WOS:000425560900001,,,,,
J,"Yang, MJ; Kim, DH; Klein, TR; Li, Z; Reese, MO; de Villers, BJT; Berry, JJ; van Hest, MFAM; Zhu, K",,,,"Yang, Mengjin; Kim, Dong Hoe; Klein, Talysa R.; Li, Zhen; Reese, Matthew O.; de Villers, Bertrand J. Tremolet; Berry, Joseph J.; van Hest, Maikel F. A. M.; Zhu, Kai",,,Highly Efficient Perovskite Solar Modules by Scalable Fabrication and Interconnection Optimization,ACS ENERGY LETTERS,,,,,,,,,,,,"To push perovskite solar cell (PSC) technology toward practical applications, large-area perovskite solar modules with multiple subcells need to be developed by fully scalable deposition approaches. Here, we demonstrate a deposition scheme for perovskite module fabrication with spray coating of a TiO2 electron transport layer (ETL) and blade coating of both a perovskite absorber layer and a spiro-OMeTAD-based hole transport layer (HTL). The TiO2 ETL remaining in the interconnection between subcells significantly affects the module performance. Reducing the TiO2 thickness changes the interconnection contact from a Schottky diode to ohmic behavior. Owing to interconnection resistance reduction, the perovskite modules with a 10 nm TiO2 layer show enhanced performance mainly associated with an improved fill factor. Finally, we demonstrate a four-cell MA(0.7)FA(0.3)Pb(13) perovskite module with a stabilized power conversion efficiency (PCE) of 15.6% measured from an aperture area of similar to 10.36 cm(2), corresponding to an active-area module PCE of 17.9% with a geometric fill factor of 87.3%.",,,,"Li, Zhen/E-9341-2015; Tremolet de Villers, Bertrand/A-5628-2010","Li, Zhen/0000-0003-1177-2818; Kim, Dong Hoe/0000-0001-8909-2076; Reese, Matthew/0000-0001-9927-5984; Tremolet de Villers, Bertrand/0000-0001-8685-539X",,,,,,,,,,,,2380-8195,,,,,FEB,2018,3,2,,,,,322,328,,10.1021/acsenergylett.7b01221,,,,,,,,WOS:000425560900010,,,,,
J,"Meng, GH; Feng, YP; Song, XD; Shi, YT; Ji, M; Xue, Y; Hao, C",,,,"Meng, Guanghao; Feng, Yupeng; Song, Xuedan; Shi, Yantao; Ji, Min; Xue, Yuan; Hao, Ce",,,Theoretical insight into the carrier mobility anisotropy of organic-inorganic perovskite CH3NH3PbI3,JOURNAL OF ELECTROANALYTICAL CHEMISTRY,,,,,,,,,,,,"High mobility, which is highly relevant to crystal structures, is one of the predominant superiorities of organic inorganic halide perovskites. However, the anisotropy of carrier mobility for this photoelectric material on different crystal planes is still unclear. Based on Marcus theory and Density Functional Theory, we investigated the anisotropy of carrier mobility by calculating the intramolecular vibration (namely, internal recombination energy lambda) and intermolecular electronic coupling integral V along a representative crystal plane. Results show that the electrons and holes exhibit consistency in the transport orientations that are parallel to the (010), (101), and (110) crystal planes. However, inconsistency was observed in those parallel to the (111) and (001) crystal planes (with an angle of approximately 60 degrees) between the electron and hole transport directions This condition is unfavorable to the balancing of the transport and collection of photoinduced carriers. Our work reveals the theoretical significance of control-oriented growth of perovskites.",,,,,,,,,,,,,,,,,1572-6657,1873-2569,,,,1-Feb,2018,810,,,,,,11,17,,10.1016/j.jelechem.2017.12.069,,,,,,,,WOS:000425560800002,,,,,
J,"Alsari, M; Bikondoa, O; Bishop, J; Abdi-Jalebi, M; Ozer, LY; Hampton, M; Thompson, P; Horantner, MT; Mahesh, S; Greenland, C; Macdonald, JE; Palmisano, G; Snaith, HJ; Lidzey, DG; Stranks, SD; Frienda, RH; Lilliu, S",,,,"Alsari, Mejd; Bikondoa, Oier; Bishop, James; Abdi-Jalebi, Mojtaba; Ozer, Lutfiye Y.; Hampton, Mark; Thompson, Paul; Horantner, Maximilian T.; Mahesh, Suhas; Greenland, Claire; Macdonald, J. Emyr; Palmisano, Giovanni; Snaith, Henry J.; Lidzey, David G.; Stranks, Samuel D.; Frienda, Richard H.; Lilliu, Samuele",,,In situ simultaneous photovoltaic and structural evolution of perovskite solar cells during film formation,ENERGY & ENVIRONMENTAL SCIENCE,,,,,,,,,,,,"Metal-halide perovskites show remarkably clean semiconductor behaviour, as evidenced by their excellent solar cell performance, in spite of the presence of many structural and chemical defects. Here, we show how this clean semiconductor performance sets in during the earliest phase of conversion from the metal salts and organic-based precursors and solvent, using simultaneous in situ synchrotron X-ray and in operando current-voltage measurements on films prepared on interdigitated back-contact substrates. These structures function as working solar cells as soon as sufficient semiconductor material is present across the electrodes. We find that at the first stages of conversion from the precursor phase, at the percolation threshold for bulk conductance, high photovoltages are observed, even though the bulk of the material is still present as precursors. This indicates that at the earliest stages of perovskite structure formation, the semiconductor gap is already well-defined and free of sub-gap trap states. The short circuit current, in contrast, continues to grow until the perovskite phase is fully formed, when there are bulk pathways for charge diffusion and collection. This work reveals important relationships between the precursors conversion and device performance and highlights the remarkable defect tolerance of perovskite materials.",,,,"Jalebi, Mojtaba Abdi/V-1405-2017; Snaith, Henry J/A-7367-2016","Jalebi, Mojtaba Abdi/0000-0002-9430-6371; Snaith, Henry J/0000-0001-8511-790X; Africa, Josephine/0000-0002-8117-9211; Bishop, James/0000-0002-4915-5404; Alsari, Mejd/0000-0001-6005-4906",,,,,,,,,,,,1754-5692,1754-5706,,,,FEB,2018,11,2,,,,,383,393,,10.1039/c7ee03013d,,,,,,,,WOS:000425283400015,,,,,
