PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,EY,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Urieta-Mora, J; Garcia-Benito, I; Molina-Ontoria, A; Martin, N",,,,"Urieta-Mora, Javier; Garcia-Benito, Ines; Molina-Ontoria, Agustin; Martin, Nazario",,,Hole transporting materials for perovskite solar cells: a chemical approach,CHEMICAL SOCIETY REVIEWS,,,,,,,,,,,,"Photovoltaic solar cells based on perovskites have come to the forefront in science by achieving exceptional power conversion efficiencies (PCEs) in less than a decade of research. This still young generation of solar cells is currently rivalling, in PCEs, well-established technologies, such as cadmium telluride (CdTe) and silicon. Further improvements in device stability by means of innovative materials are yet to come, with technology becoming closer to meeting the market requirements. Emerging from this groundbreaking discovery, a great number of charge transporting materials have flourished, which is particularly true for hole transporting materials (HTMs). The huge number of molecules prepared stem from design and engineering of a wide variety of new and also chemically modified old molecules where organic synthesis has played a fundamental role. In this review, the contribution of chemistry through those synthetic protocols used for producing new and innovative HTMs from relatively simple organic molecules is presented in a rational and systematic manner. The variety and impact of synthetic strategies followed, the structure-property relationship and stability, conductivity and device performance are highlighted from a chemical viewpoint.",,,,"Molina-Ontoria, Agustin/G-4720-2014; Garcia-Benito, Ines/N-6310-2019; Martin, Nazario/B-4329-2008","Molina-Ontoria, Agustin/0000-0003-3924-7150; Garcia-Benito, Ines/0000-0002-1896-2836; Urieta Mora, Javier/0000-0002-7810-581X; Martin, Nazario/0000-0002-5355-1477",,,,,,,,,,,,0306-0012,1460-4744,,,,7-Dec,2018,47,23,,,,,,,,10.1039/c8cs00262b,,,,,,,,WOS:000451657800003,30283961,,,,
J,"Kumar, A; Priyadarshi, A; Shukla, S; Manjappa, M; Haur, LJ; Mhaisalkar, SG; Singh, R",,,,"Kumar, Abhishek; Priyadarshi, Anish; Shukla, Sudhanshu; Manjappa, Manukumara; Haur, Lew Jia; Mhaisalkar, Subodh G.; Singh, Ranjan",,,Ultrafast THz photophysics of solvent engineered triple-cation halide perovskites,JOURNAL OF APPLIED PHYSICS,,,,,,,,,,,,"Solution processed thin film organic-inorganic perovskites are key to the large scale manufacturing of next generation wafer scale solar cell devices. The high efficiency of the hybrid perovskite solar cells is derived mainly from the large carrier mobility and the charge dynamics of films, which heavily depend on the type of solvent used for the material preparation. Here, we investigate the nature of conduction and charge carrier dynamics of mixed organic-inorganic cations [methylammonium (MA), formamidinium (FA), and cesium (Cs)] along with the mixed halides [iodine (I) and bromine (Br)] perovskite material [Cs-0.05(MA(0.17)FA(0.83))(0.95)Pb(I0.83Br0.17)(3)] synthesized in different solvents using optical pump terahertz probe (OPTP) spectroscopy. Our findings reveal that carrier mobilities and diffusion lengths strongly depend on the type of solvent used for the preparation of the mixed cation perovskite film. The mixed cation perovskite film prepared using dimethylformamide/ dimethylsulfoxide solvent shows greater mobility and diffusion length compared to.-butyrolactone solvent. Our findings provide valuable insights to improve the charge carrier transport in mixed cation perovskites through solvent engineering. Published by AIP Publishing.",,,,"Mhaisalkar, Subodh/A-2231-2011; Singh, Ranjan/B-4091-2010","Mhaisalkar, Subodh/0000-0002-9895-2426; Singh, Ranjan/0000-0001-8068-7428",,,,,,,,,,,,0021-8979,1089-7550,,,,7-Dec,2018,124,21,,,,,,,215106,10.1063/1.5051561,,,,,,,,WOS:000452538100033,,,,,
J,"Kar, M; Korzdorfer, T",,,,"Kar, M.; Koerzdoerfer, T.",,,Computational screening of methylammonium based halide perovskites with bandgaps suitable for perovskite-perovskite tandem solar cells,JOURNAL OF CHEMICAL PHYSICS,,,,,,,,,,,,"We aim to find homovalent alternatives for lead and iodine in CH3NH3PbI3 perovskites that show bandgaps suitable for building novel perovskite-perovskite tandem solar cells. To this end, we employ a computational screening for materials with a bandgap between 1.0 eV and 1.9 eV, using density functional theory calculations at the Perdew-Burke-Ernzerhof and Heyd-Scuseria-Ernzerhof levels of theory. The room-temperature stability of the materials and their phases that satisfy the bandgap criteria is evaluated based on the empirical Goldschmidt tolerance factor. In total, our screening procedure covers 30 different perovskite structures in three phases (orthorhombic, cubic, tetragonal) each. We find 9 materials that are predicted to be stable at room temperature and to have bandgaps in an energy range suitable for application in tandem solar cells. Published by AIP Publishing.",,,,"Korzdorfer, Thomas/B-8266-2014","Korzdorfer, Thomas/0000-0002-5679-7261",,,,,,,,,,,,0021-9606,1089-7690,,,,7-Dec,2018,149,21,,,,,,,214701,10.1063/1.5037535,,,,,,,,WOS:000452539400020,30525730,,,,
J,"Zhou, JS; Ye, ZL; Hou, J; Wu, JJ; Zheng, YZ; Tao, X",,,,"Zhou, Junshuai; Ye, Zhili; Hou, Jie; Wu, Jiaojiao; Zheng, Yan-Zhen; Tao, Xia",,,Efficient ambient-air-stable HTM-free carbon-based perovskite solar cells with hybrid 2D-3D lead halide photoabsorbers,JOURNAL OF MATERIALS CHEMISTRY A,,,,,,,,,,,,"Hole transport material (HTM)-free carbon-based perovskite solar cells (C-PSCs) have shown much promise because of their excellent stability and low cost. However, the most commonly used three-dimensional (3D) MAPbI(3) photoabsorber is ambient-unstable and incompatible with the low-cost mass-production of C-PSCs. Considering the proven operational stability of two-dimensional (2D) perovskites, we herein attempt to use a series of new 2D-3D hybrid (EA)(2)(MA)(n-1)PbnI3n+1 perovskites in C-PSCs. We find that the fabricated (EA)(2)(MA)(n-1)PbnI3n+1 films (n = 20, 10, and 6) exhibit extremely improved ambient and photo-stability under 60 day-ambient conditions. The HTM-free C-PSCs with a structure of ITO/C-60/(EA)(2)(MA)(n-1)PbnI3n+1/C retain outstanding power conversion efficiency over 11.88%. Particularly, by tuning the stoichiometry of (EA)(2)(MA)(n-1)PbnI3n+1 to n = 6, the n(6)-2D device maintains a long-term stability of 93% under ambient conditions after 2160 hours, a thermal stability of 80% after heating at 80 degrees C over 100 hours, and a photo-stability of 92% under continuous 1 sun illumination over 300 hours, which are apparently superior to those of the MAPbI(3) device (i.e. ambient stability of 73%; thermal stability of 9%; photo-stability of 67% after 83 hours). To the best of our knowledge, our fabricated C-PSC with the 2D-3D halide photoabsorber exhibits the best ambient-air-stable performance among all low-temperature carbon electrode-based PSCs reported so far.",,,,,,,,,,,,,,,,,2050-7488,2050-7496,,,,7-Dec,2018,6,45,,,,,22626,22635,,10.1039/c8ta07836j,,,,,,,,WOS:000451738200026,,,,,
J,"Imran, M; Coskun, H; Isikgor, FH; Li, BC; Khan, NA; Ouyang, JY",,,,"Imran, Muhammad; Coskun, Hikmet; Isikgor, Furkan H.; Li Bichen; Khan, Nawazish A.; Ouyang, Jianyong",,,Highly efficient and stable inverted perovskite solar cells with two-dimensional ZnSe deposited using a thermal evaporator for electron collection,JOURNAL OF MATERIALS CHEMISTRY A,,,,,,,,,,,,"Hybrid organic-inorganic perovskite solar cells (PSCs) have been attracting great attention. A conjugated organic molecule, bathocuproine (BCP), is often deposited on C60 for electron collection in inverted PSCs. But organic molecules are not stable against UV light and cannot act as good barrier layers to protect the perovskite layer. In principle, inorganic materials can have better stability, but the thermal deposition of inorganic materials usually requires very high temperature. In this work, zinc selenide (ZnSe), a two-dimensional (2D) II-VI semiconductor material with a wide bandgap and high electron mobility, is investigated for electron collection in PSCs without BCP. The ZnSe layer is deposited by using a normal thermal evaporator. The PSCs with ZnSe can exhibit a power conversion efficiency (PCE) of 18.38%, comparable to that with BCP. In addition, the former has better stability than the latter. We also demonstrate PSCs with inorganic materials for both hole and electron collection.",,,,"Khan, Nawazish Ali/E-2109-2012","Ouyang, Jianyong/0000-0001-9901-0177",,,,,,,,,,,,2050-7488,2050-7496,,,,7-Dec,2018,6,45,,,,,22713,22720,,10.1039/c8ta08306a,,,,,,,,WOS:000451738200035,,,,,
J,"Herckens, R; Van Gompel, WTM; Song, WY; Gelvez-Rueda, MC; Maufort, A; Ruttens, B; D'Haen, J; Grozema, FC; Aernouts, T; Lutsen, L; Vanderzande, D",,,,"Herckens, Roald; Van Gompel, Wouter T. M.; Song, Wenya; Gelvez-Rueda, Maria C.; Maufort, Arthur; Ruttens, Bart; D'Haen, Jan; Grozema, Ferdinand C.; Aernouts, Tom; Lutsen, Laurence; Vanderzande, Dirk",,,"Multi- layered hybrid perovskites templated with carbazole derivatives: optical properties, enhanced moisture stability and solar cell characteristics",JOURNAL OF MATERIALS CHEMISTRY A,,,,,,,,,,,,"Research into 2D layered hybrid perovskites is on the rise due to the enhanced stability of these materials compared to 3D hybrid perovskites. Recently, interest towards the use of functional organic cations for these materials is increasing. However, a vast amount of the parameter space remains unexplored in multi-layered (n > 1) hybrid perovskites for solar cell applications. Here, we incorporate carbazole derivatives as a proof of concept towards the use of tailored functional molecules in multi-layered perovskites. Films of low-n carbazole containing perovskites show high photoconductivity half-lifetimes. Higher-n (n = 40) multi-layered perovskite films possess charge carrier diffusion lengths comparable to MAPI thin films. Solar cells containing these materials have comparable efficiencies to our MAPI and phenethylammonium (PEA)-containing multi-layered perovskite reference devices. Moisture stability tests were performed both at the material and device levels. In comparison to MAPI and PEA-based materials and solar cells, the addition of a small percentage of the carbazole derivative to the perovskite material significantly enhances the moisture stability.",,,,"; Grozema, Ferdinand/A-3747-2013","Van Gompel, Wouter/0000-0002-8173-5206; Herckens, Roald/0000-0002-7454-5631; Song, Wenya/0000-0003-1988-9324; Gelvez-Rueda, Maria C./0000-0003-2019-8723; Grozema, Ferdinand/0000-0002-4375-799X",,,,,,,,,,,,2050-7488,2050-7496,,,,7-Dec,2018,6,45,,,,,22899,22908,,10.1039/c8ta08019d,,,,,,,,WOS:000451738200054,,,,,
J,"Barbe, J; Newman, M; Lilliu, S; Kumar, V; Lee, HKH; Charbonneau, C; Rodenburg, C; Lidzey, D; Tsoi, WC",,,,"Barbe, Jeremy; Newman, Michael; Lilliu, Samuele; Kumar, Vikas; Lee, Harrison Ka Hin; Charbonneau, Cecile; Rodenburg, Cornelia; Lidzey, David; Tsoi, Wing Chung",,,Localized effect of PbI2 excess in perovskite solar cells probed by high- resolution chemical- optoelectronic mapping,JOURNAL OF MATERIALS CHEMISTRY A,,,,,,,,,,,,"We report the laser irradiation of CH3NH3PbI3 solar cells to generate and control localized PbI2 degradation product. We show that by tuning the laser power and illumination time, we can controllably form a local excess of PbI2. High-resolution advanced multi-mapping techniques are used to highlight the effect of PbI2 on the photophysical and photoelectrical properties in a complete perovskite device. Whereas a thick PbI2 film at the perovskite/hole transport layer interface has a detrimental effect on the photocurrent and photoluminescence, a thin PbI2 film (<20 nm) leads to a significant photocurrent increase, which is ascribed to the passivation of non-radiative defects and reduced charge recombination at the interface. Our findings reveal that laser irradiation is a new approach to understand the effect of PbI2 surface layers and potentially offers a means to passivate trap states and improve PV properties of perovskite devices.",,,,,"Lidzey, David/0000-0002-8558-1160; Alsari, Mejd/0000-0001-6005-4906",,,,,,,,,,,,2050-7488,2050-7496,,,,7-Dec,2018,6,45,,,,,23010,23018,,10.1039/c8ta09536a,,,,,,,,WOS:000451738200066,,,,,
J,"Myung, CW; Lee, G; Kim, KS",,,,"Myung, Chang Woo; Lee, Geunsik; Kim, Kwang S.",,,La- doped BaSnO3 electron transport layer for perovskite solar cells,JOURNAL OF MATERIALS CHEMISTRY A,,,,,,,,,,,,"Due to the photoinstability and large hysteresis of the TiO2 electron transport layer (ETL) in perovskite solar cells (PSCs), the search for novel electron transport materials has emerged. Herein, using first principles calculations, we unveiled the key factor for the ideal band alignment between La-doped BaSnO3 (LBSO) and methyl ammonium (MA) lead iodide perovskite (MAPbI(3)). The (PbI2-, MAI-terminated)CH3NH3PbI3/(SnO2-, BaO-terminated)LaxBa(1-x)SnO3 interface formed a stable all-perovskite heterostructure with large binding energy. The selective band alignment of the conduction band was easily manipulated by La-doping on the Ba site due to the band gap renormalization (or shrinkage) caused by doped electrons and La3+ dopant. In addition, the MAI-terminated MAPbI(3)/LBSO interface exhibited proton transfer (BaO-terminated) and strong hydrogen bonding (SnO2-terminated) between MA and oxygen anion. LBSO presenting high mobility, photostability, and structural stability would help develop the next generation ETL materials for PSCs.",,,,"Lee, Geunsik/R-1723-2019; Myung, Chang Woo/V-2298-2018; Kim, Kwang Soo/C-7538-2012","Lee, Geunsik/0000-0002-2477-9990; Myung, Chang Woo/0000-0002-9480-6982; Kim, Kwang Soo/0000-0002-6929-5359",,,,,,,,,,,,2050-7488,2050-7496,,,,7-Dec,2018,6,45,,,,,23071,23077,,10.1039/c8ta08764d,,,,,,,,WOS:000451738200073,,,,,
J,"Lee, JH; Deng, ZY; Bristowe, NC; Bristowe, PD; Cheetham, AK",,,,"Lee, Jung-Hoon; Deng, Zeyu; Bristowe, Nicholas C.; Bristowe, Paul D.; Cheetham, Anthony K.",,,The competition between mechanical stability and charge carrier mobility in MA-based hybrid perovskites: insight from DFT,JOURNAL OF MATERIALS CHEMISTRY C,,,,,,,,,,,,"Hybrid organic-inorganic perovskites and their inorganic analogues, such as MAPbI(3) (MA = methylammonium, CH3NH3) and CsPbI3, are currently under intense investigation due to their high-power conversion efficiencies and low cost for solar cell applications. Herein, we investigate the effect of methylammonium and the inorganic A-cations on the elastic and related transport properties of halide perovskites using van der Waals (vdW) corrected density functional theory (DFT) calculations. For inorganic halide perovskites we find that the bonding within the inorganic framework is mainly responsible for their elastic behavior. However, our DFT calculations show that when a MA cation is substituted into the structure the combined effects of stericity (conformation) and hydrogen-framework interactions improve the material's resistance to deformation. For example, the orientationally-averaged Young's modulus of orthorhombic MAPbI(3) increases by about 19% compared to the equivalent inorganic series of structures. We also find that, within the carrier-acoustic phonon scattering regime, the electron and hole carrier mobilities of hybrid halide perovskites are lowered by the hydrogen-bonding-induced tilting of the inorganic octahedra. Taken together, these results can help guide the optimization of the mechanical and transport properties of perovskite-based solar cell materials.",,,,"Bristowe, Nicholas/N-3605-2019; Bristowe, Nicholas/B-2230-2013; Deng, Zeyu/D-5204-2016","Bristowe, Nicholas/0000-0003-1286-8440; Lee, Jung-Hoon/0000-0002-2983-678X; Deng, Zeyu/0000-0003-0109-9367; Cheetham, Anthony/0000-0003-1518-4845",,,,,,,,,,,,2050-7526,2050-7534,,,,7-Dec,2018,6,45,,,,,12252,12259,,10.1039/c8tc04750b,,,,,,,,WOS:000451073200013,,,,,
J,"Qiu, T; Hu, YQ; Xu, F; Yan, Z; Bai, F; Jia, GH; Zhang, SF",,,,"Qiu, Ting; Hu, Yanqiang; Xu, Feng; Yan, Zhong; Bai, Fan; Jia, Guohua; Zhang, Shufang",,,Recent advances in one-dimensional halide perovskites for optoelectronic applications,NANOSCALE,,,,,,,,,,,,"Metal-halide perovskites have emerged as efficient, low-cost energy materials owing to their remarkable optoelectronic properties. In particular, the dimensionality and morphology of crystallites may have a striking influence on their chemical and physical properties and therefore affect their optoelectronic applications. One-dimensional halide perovskites have superior carrier transportation in one dimension, high crystalline quality, and consequently, high quantum efficiencies and long carrier diffusion lengths, which are important for the performance of perovskite-based nanoscale optoelectronic and photonic devices. In this review, we highlight recent advances in the synthesis of one-dimensional halide perovskites and their unique properties as well as their novel optoelectronic applications. This review aims to provide an overview of the achievements in synthesis techniques and nanoscale optoelectronic applications based on one-dimensional perovskite nanocrystals.",,,,,"Jia, Guohua/0000-0003-1179-2763; zhang, shufang/0000-0003-0556-4078",,,,,,,,,,,,2040-3364,2040-3372,,,,7-Dec,2018,10,45,,,,,20963,20989,,10.1039/c8nr05862h,,,,,,,,WOS:000451738900004,30418466,,,,
